case_id,variant_id,robustness_group_id,painting_id,painting_index,base_mask_type,mask_type_index,variant_index,global_seed,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,percentage_error_content,absolute_percentage_error_content,scale_factor,raw_mask_pixels,content_area_pixels,content_x_min,content_y_min,content_x_max,content_y_max,width,height,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,clean_sha256,mask_sha256,damaged_sha256,mask_file_size_bytes,damaged_file_size_bytes,mask_generator_name,mask_generator_version,generator_name,generator_version,generated_at_utc,generation_action,status,issue,source,title,artist,category,config_version,experiment_name,experiment_version,notebook_stage,full_generation_started_at_utc,full_generation_finished_at_utc,full_generation_duration_seconds
p043__loss_large__variant_02,p043__loss_large__variant_02,p043__loss_large,p043,4,loss_large,2,2,20260606,2146886209,1744130628,1038633382,1,1567622461,20,0.5,12.5,58656,58568,12.481246590289144,-0.018753409710855706,0.018753409710855706,0.8559971210645848,80017,469248,0,78,768,689,768,768,589824,120576,58568,58568,0,12.481247,9.929742,132,106,510,629,378,523,197694,0.296256,1.383598,2,31883,26685,29284.0,29284.0,2599.0,0.544376,0.426214,1.071327,1.120332,False,28,334.6629558803442,353.69969949460454,0.4363271914997969,0.4519667204829583,top_left,0.4921875,0.855973813420622,0.42129961129296234,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_large__variant_02_mask.png,data/processed/masks/mask_robustness/p043__loss_large__variant_02_mask.png,p043__loss_large__variant_02_damaged.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_02_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d6c45afcdaa2d069c6860884f659cec99fed781cdd760c08dd3bd9c1451538ba,4a6266d559082fd59a3aa398717543dd12199392097ab55d945ffb6447f0a88d,3670,684633,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:36.079962+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_large__variant_03,p043__loss_large__variant_03,p043__loss_large,p043,4,loss_large,2,3,20260606,2146886209,1744130628,140354746,1,4243266132,20,0.5,12.5,58656,58606,12.489344653573378,-0.010655346426622359,0.010655346426622359,0.8819005702017426,75313,469248,0,78,768,689,768,768,589824,120576,58606,58606,0,12.489345,9.936184,279,259,656,539,377,280,105560,0.555191,1.346429,1,58606,58606,58606.0,58606.0,0.0,1.0,0.213107,1.346429,1.346429,False,112,470.31713476435857,400.8593659352285,0.6131905277240659,0.5292776490741451,bottom_right,0.4908854166666667,0.4582651391162029,0.22495567375886524,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_large__variant_03_mask.png,data/processed/masks/mask_robustness/p043__loss_large__variant_03_mask.png,p043__loss_large__variant_03_damaged.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_03_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,3dfb13978fc5c3b36abc84029c1d76a83439dcde70b19ab7be9335c46d1518be,473050766a936889c5107d1dae7b7360e3fa19de4a0fda3897a90fb699a9dfc8,2751,677060,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:37.046443+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_large__variant_04,p043__loss_large__variant_04,p043__loss_large,p043,4,loss_large,2,4,20260606,2146886209,1744130628,151307854,1,3938225309,20,0.5,12.5,58656,58777,12.525785938352428,0.025785938352427706,0.025785938352427706,0.831556432817167,84826,469248,0,78,768,689,768,768,589824,120576,58777,58777,0,12.525786,9.965176,49,136,530,478,481,342,164502,0.357303,1.406433,2,31180,27597,29388.5,29388.5,1791.5,0.53048,0.426214,1.075871,1.088106,False,49,280.4527110944757,307.35554723786515,0.36564890625094615,0.37599270038994287,top_left,0.6263020833333334,0.5597381342062193,0.3505651595744681,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_large__variant_04_mask.png,data/processed/masks/mask_robustness/p043__loss_large__variant_04_mask.png,p043__loss_large__variant_04_damaged.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_04_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,b0074ea3edb69eb9ffeaa06fe157b8d427a0b69ce83de9899032f98e0d3d4da9,40f1f0cd743f6daac3c8f0c23afe47e35dedf9cc0b90ba09b03b82197445f81c,3353,688862,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:39.786950+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_large__variant_05,p043__loss_large__variant_05,p043__loss_large,p043,4,loss_large,2,5,20260606,2146886209,1744130628,564390170,1,1712802465,20,0.5,12.5,58656,58587,12.485295621931261,-0.014704378068739032,0.014704378068739032,1.2137904755647577,39796,469248,0,78,768,689,768,768,589824,120576,58587,58587,0,12.485296,9.932963,241,267,587,553,346,286,98956,0.592051,1.20979,1,58587,58587,58587.0,58587.0,0.0,1.0,0.213107,1.20979,1.20979,False,136,401.22158499325786,400.046460818953,0.523105065180258,0.5279450177359886,bottom_right,0.4505208333333333,0.46808510638297873,0.21088209219858156,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_large__variant_05_mask.png,data/processed/masks/mask_robustness/p043__loss_large__variant_05_mask.png,p043__loss_large__variant_05_damaged.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_05_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,a09b151ac61f4546a3648859b0a0deee86755fe1f75d6e668aa76965dd40428e,3c436d49c3b2864ef8931288a5f2e7c08c202ce3e1f4e25571fb0ff359ecef16,2303,676150,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:40.741452+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_small__variant_01,p043__loss_small__variant_01,p043__loss_small,p043,4,loss_small,1,1,20260606,2146886209,3451560477,2966034469,2,4163300605,20,0.5,4.5,21116,21097,4.495916871249318,-0.00408312875068173,0.00408312875068173,0.9789155425655881,22026,469248,0,78,768,689,768,768,589824,120576,21097,21097,0,4.495917,3.57683,115,78,738,513,623,435,271005,0.077847,1.432184,7,5341,1500,3013.857143,3057.0,1096.596348,0.253164,1.491748,1.376468,1.555556,True,0,426.8003033606674,239.0330852727876,0.5564541112916133,0.263988664381619,top_right,0.8111979166666666,0.7119476268412439,0.5775304316693944,False,False,True,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_small__variant_01_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_01_mask.png,p043__loss_small__variant_01_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_01_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,1747e18bf44b94aca1e0f398d39a20aa1da05a9bde6940b7e9ea76e90c7066f0,c76b4a9983c3f1ecfb9ad82e851951d184b2769cd7562a7cb0caa1ed470c2166,3583,749303,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:31.005024+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_small__variant_02,p043__loss_small__variant_02,p043__loss_small,p043,4,loss_small,1,2,20260606,2146886209,3451560477,957394100,1,47415521,20,0.5,4.5,21116,21107,4.498047940534643,-0.0019520594653572587,0.0019520594653572587,1.1058031708171339,17228,469248,0,78,768,689,768,768,589824,120576,21107,21107,0,4.498048,3.578525,6,160,567,551,561,391,219351,0.096225,1.434783,6,4186,2839,3517.833333,3683.0,509.217182,0.198323,1.278642,1.158695,1.356164,False,6,282.9850760411238,344.48059885346095,0.36895055546430744,0.4368534407433786,top_left,0.73046875,0.6399345335515548,0.4674521788052373,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_small__variant_02_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_02_mask.png,p043__loss_small__variant_02_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_02_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,cdb45f73f5fb5dc2a7ac0b80fff2ab664de48e523459cfde9f83f9e2004e23c6,a09aafa8fa7cffd092ffa969c5f5f4e48fe2df473ce791d19880e29d34ca7298,3127,749676,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:31.762526+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_small__variant_03,p043__loss_small__variant_03,p043__loss_small,p043,4,loss_small,1,3,20260606,2146886209,3451560477,1827782038,1,195253337,20,0.5,4.5,21116,21143,4.5057197899618115,0.00571978996181155,0.00571978996181155,1.3053075066292257,12385,469248,0,78,768,689,768,768,589824,120576,21143,21143,0,4.50572,3.584629,0,109,737,689,737,580,427460,0.049462,1.27069,4,6041,4024,5285.75,5539.0,814.499655,0.285721,0.852428,1.076006,1.218391,True,0,304.3099370950196,416.34034905169557,0.3967535033833372,0.5546563099208124,bottom_left,0.9596354166666666,0.9492635024549918,0.9109468767048554,True,False,False,True,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_small__variant_03_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_03_mask.png,p043__loss_small__variant_03_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_03_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,97c83bdc2b9c9ca5d846a4b3ea190a8d3c404cefa52ea8c29426a0ffbd843c13,191834ba64a642bda2522159e098a699aca3c6e41a9ae0ec6ff16a6a8f74dc1e,2409,748492,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:32.607171+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_small__variant_04,p043__loss_small__variant_04,p043__loss_small,p043,4,loss_small,1,4,20260606,2146886209,3451560477,509741152,1,3952308117,20,0.5,4.5,21116,21088,4.493998908892526,-0.006001091107473933,0.006001091107473933,1.243776039228913,13644,469248,0,78,768,689,768,768,589824,120576,21088,21088,0,4.493999,3.575304,95,157,711,689,616,532,327712,0.064349,1.157895,4,7326,3467,5272.0,5147.5,1503.990858,0.347401,0.852428,1.27376,1.643678,True,0,420.1747913505311,398.68029210925647,0.5478158948507577,0.5257053969004204,bottom_right,0.8020833333333334,0.8707037643207856,0.6983769776322968,False,False,False,True,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_small__variant_04_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_04_mask.png,p043__loss_small__variant_04_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_04_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,017d3690a3e4a41cfe6f7795d9072c0a35aa0554c57a517cecdb894367293fc6,772218257ea93927851da6b25c5f731e499bd8cfcef53a8871d351c91ba368ec,2780,744744,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:33.413562+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__loss_small__variant_05,p043__loss_small__variant_05,p043__loss_small,p043,4,loss_small,1,5,20260606,2146886209,3451560477,3446449186,1,4274842133,20,0.5,4.5,21116,21128,4.502523186033824,0.0025231860338239542,0.0025231860338239542,1.130846386742713,16521,469248,0,78,768,689,768,768,589824,120576,21128,21128,0,4.502523,3.582086,121,296,757,585,636,289,183804,0.114949,2.200692,6,4595,2939,3521.333333,3421.0,536.070165,0.217484,1.278642,1.162497,1.457627,False,11,448.9489776599773,405.3313138962514,0.5853311312385623,0.5366087113053302,bottom_right,0.828125,0.47299509001636664,0.3916990589198036,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__loss_small__variant_05_mask.png,data/processed/masks/mask_robustness/p043__loss_small__variant_05_mask.png,p043__loss_small__variant_05_damaged.png,data/processed/damaged/mask_robustness/p043__loss_small__variant_05_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,5a48861f1c38b0f85de247d01db210fb501d604551da8808df0a7c06391bd273,bf063521c529e47dc827f4f4541fc937cf37f7acfa026b5619dc47cd66da93ea,2952,746273,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:34.130964+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__scratch_thin__variant_01,p043__scratch_thin__variant_01,p043__scratch_thin,p043,4,scratch_thin,0,1,20260606,2146886209,1848765308,3346523876,1,671960579,20,0.5,2.0,9385,9410,2.0053361974904527,0.0053361974904526654,0.0053361974904526654,0.8784451288688903,12162,469248,0,78,768,689,768,768,589824,120576,9410,9410,0,2.005336,1.595391,83,122,708,659,625,537,335625,0.028037,1.163873,12,4263,10,784.166667,35.5,1309.751238,0.453029,2.557283,2.461256,5.125,False,30,414.0701381509033,395.2719447396387,0.5398567642123903,0.520117942196129,bottom_right,0.8138020833333334,0.8788870703764321,0.7152401288870703,False,False,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__scratch_thin__variant_01_mask.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_01_mask.png,p043__scratch_thin__variant_01_damaged.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_01_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,b41454bc7c6987cc3e97bc15da98ef2b50ea7f06b76817bc5a7cb6b5c709295a,82f813bb46c8564adea5dcde6d08690bed95b27e704203873cf4efbfc039efe1,6777,781861,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:11.498878+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__scratch_thin__variant_02,p043__scratch_thin__variant_02,p043__scratch_thin,p043,4,scratch_thin,0,2,20260606,2146886209,1848765308,2987822074,1,1862846529,20,0.5,2.0,9385,9386,2.0002216312056738,0.00022163120567375572,0.00022163120567375572,0.8663020592699898,12500,469248,0,78,768,689,768,768,589824,120576,9386,9386,0,2.000222,1.591322,103,143,768,672,665,529,351785,0.026681,1.257089,28,5502,4,335.214286,31.5,1039.418634,0.586192,5.966994,3.490223,10.214286,True,0,506.51448966545917,427.4465160877903,0.6603839500201554,0.5728631411275251,bottom_right,0.8658854166666666,0.8657937806873978,0.749678208537916,False,True,False,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__scratch_thin__variant_02_mask.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_02_mask.png,p043__scratch_thin__variant_02_damaged.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_02_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,67e159988fa3230a77c5c592ac256b3e8fddf43860e4acf216291ace4b96ae03,b96034ca548e6c2e5085e7ab38e8d1317ed845364b34a87b853e686aa917a84c,5823,779205,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:12.283404+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__scratch_thin__variant_03,p043__scratch_thin__variant_03,p043__scratch_thin,p043,4,scratch_thin,0,3,20260606,2146886209,1848765308,2878468592,1,1355086677,20,0.5,2.0,9385,9437,2.0110900845608293,0.011090084560829272,0.011090084560829272,0.8906486445449475,11831,469248,0,78,768,689,768,768,589824,120576,9437,9437,0,2.01109,1.599969,84,78,768,622,684,544,372096,0.025362,1.257353,20,6634,13,471.85,30.5,1430.239745,0.702978,4.262139,3.763334,15.25,True,0,493.9910988661651,253.38592773127053,0.6440561914813104,0.2875179143135582,top_right,0.890625,0.8903436988543372,0.792962356792144,False,True,True,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__scratch_thin__variant_03_mask.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_03_mask.png,p043__scratch_thin__variant_03_damaged.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_03_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d56cd6e8e08c020c34a5969b9ecbef0a3ec85360a9862eeb240a3a27662efb01,5a7cef3d0d82ffabd28a499ab8b4dbb6079a811ea06b0564773fe0587b4c2ac8,6193,779887,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:16.017839+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__scratch_thin__variant_04,p043__scratch_thin__variant_04,p043__scratch_thin,p043,4,scratch_thin,0,4,20260606,2146886209,1848765308,4053144790,1,2410351501,20,0.5,2.0,9385,9378,1.998516775777414,-0.0014832242225859549,0.0014832242225859549,0.9058435413833521,11301,469248,0,78,768,689,768,768,589824,120576,9378,9378,0,1.998517,1.589966,0,78,696,631,696,553,384888,0.024366,1.25859,10,3135,155,937.8,669.5,837.92372,0.334293,2.131069,3.522781,10.7,True,0,303.75495841330775,314.61729579867773,0.3960299327422526,0.38789720622734053,top_left,0.90625,0.9050736497545008,0.8202229950900164,True,False,True,False,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__scratch_thin__variant_04_mask.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_04_mask.png,p043__scratch_thin__variant_04_damaged.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_04_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,d6698abbf493a33b854d396b08dfed65f1a719b384cbb10fa77b2bc2da8da85f,d630ffcf1c7d00d408a0da1cb319a7ecb0a3edf39eab1d3ed601882e6f0b62e2,5978,780365,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:16.807328+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
p043__scratch_thin__variant_05,p043__scratch_thin__variant_05,p043__scratch_thin,p043,4,scratch_thin,0,5,20260606,2146886209,1848765308,2679545272,1,2899890344,20,0.5,2.0,9385,8269,1.7621811920349155,-0.23781880796508448,0.23781880796508448,1.0858269201408264,7960,469248,0,78,768,689,768,768,589824,120576,8269,8269,0,1.762181,1.401944,0,78,763,689,763,611,466193,0.017737,1.248773,6,3086,317,1378.166667,1483.5,930.319196,0.373201,1.278642,2.112701,3.914634,True,0,387.7285040512759,436.310194703108,0.5055130430916244,0.5873937618083738,bottom_right,0.9934895833333334,1.0,0.9934895833333334,True,False,True,True,constant_rgb,255,255,255,data/processed/clean/p043_clean.png,p043__scratch_thin__variant_05_mask.png,data/processed/masks/mask_robustness/p043__scratch_thin__variant_05_mask.png,p043__scratch_thin__variant_05_damaged.png,data/processed/damaged/mask_robustness/p043__scratch_thin__variant_05_damaged.png,e18e79fb0a876169e1a315935be5e67a403e0c089c60841a2f34e1b6ba3b3fcd,7803b32af6fb74454e3cc801b8a7c34f8e3a26e58f47bf0f6a93e9a8d742236e,5678b33c86e2d620f653258febb7c5f66aa84fc3a897880e4acbd6ee9b0d7215,4936,777273,canonical_synthetic_damage_masks,2.0.0,mask_robustness,1.1.0,2026-07-24T22:45:24.083107+00:00,generated,ok,,The Metropolitan Museum of Art,The Card Players,Paul Cézanne,high_texture_brushwork,1.1.0,painting_restoration_50_subset,1.0.0,06_mask_robustness,2026-07-24T22:42:26.283360+00:00,2026-07-24T22:45:40.751505+00:00,194.468145
