case_id,painting_id,mask_id,mask_type,generator_name,generator_version,generated_at_utc,generation_action,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,damage_fill_strategy,damage_fill_r,damage_fill_g,damage_fill_b,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,width,height,mode,format,damaged_file_size_bytes,clean_sha256,mask_sha256,damaged_sha256,status,issue,config_version,experiment_name,experiment_version,notebook_stage,source,title,artist,category,dataset_name,source_metadata_path,source_case_key,source_case_id,source_case_id_original,source_row_status,base_mask_id,base_mask_type,sensitivity_mask_id,target_percentage_content,target_pixels,realised_pixels,realised_percentage_content,realised_percentage_full,percentage_error_content,absolute_percentage_error_content,absolute_pixel_error,scale_factor,base_mask_pixels,base_percentage_content,base_percentage_full,content_area_pixels,content_bbox_left,content_bbox_top,content_bbox_right,content_bbox_bottom,deterministic_seed,global_seed,base_mask_path,sensitivity_mask_filename,sensitivity_mask_path,base_mask_sha256,sensitivity_mask_sha256,sensitivity_mask_file_size_bytes,full_generation_started_at_utc,full_generation_completed_at_utc,variant_id,robustness_group_id,painting_index,mask_type_index,variant_index,painting_seed,mask_seed,variant_seed,generation_attempt_index,generation_seed,maximum_generation_attempts,generation_area_tolerance,raw_mask_pixels,content_x_min,content_y_min,content_x_max,content_y_max,canvas_area_pixels,padding_area_pixels,actual_mask_area_pixels,damaged_content_pixels,padding_overlap_pixels,actual_mask_area_percentage_content,actual_mask_area_percentage_full,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,bbox_area_pixels,bbox_fill_ratio,bbox_aspect_ratio,connected_component_count,largest_component_pixels,smallest_component_pixels,mean_component_pixels,median_component_pixels,component_area_std_pixels,largest_component_fraction,component_density_per_100k_content_pixels,mean_component_aspect_ratio,maximum_component_aspect_ratio,touches_content_border,minimum_distance_to_content_border_pixels,centroid_x_pixels,centroid_y_pixels,centroid_x_normalised_content,centroid_y_normalised_content,centroid_quadrant,mask_bbox_width_normalised_content,mask_bbox_height_normalised_content,mask_bbox_area_fraction_content_bbox,touches_left_content_border,touches_right_content_border,touches_top_content_border,touches_bottom_content_border,mask_file_size_bytes,mask_generator_name,mask_generator_version,full_generation_finished_at_utc,full_generation_duration_seconds,degradation_type,severity,severity_rank,is_combined,component_degradations,component_count,case_seed,effect_mask_seed,operator_seeds_json,operator_parameters_json,effect_support_pixels,effect_active_pixels,effect_percentage_content,effect_percentage_full,effect_mean_intensity,effect_max_intensity,effect_bbox_x_min,effect_bbox_y_min,effect_bbox_x_max,effect_bbox_y_max,effect_centroid_x,effect_centroid_y,changed_pixels,changed_percentage_full,outside_effect_changed_pixels,inside_effect_changed_pixels,mean_absolute_difference_effect,maximum_absolute_difference,effect_mask_filename,effect_mask_path,degraded_filename,degraded_path,effect_mask_sha256,degraded_sha256,effect_mask_file_size_bytes,degraded_file_size_bytes,source_case_index,clean_path_normalized,clean_path_exists,clean_path_in_inventory,damaged_path_normalized,damaged_path_exists,damaged_path_in_inventory,mask_path_normalized,mask_path_exists,mask_path_in_inventory,all_required_paths_present,all_required_files_exist,all_required_paths_in_inventory,source_validation_status,prompt_ablation_subset,prompt_ablation_subset_target,prompt_ablation_subset_minimum,prompt_ablation_random_state
p014_loss_large,p014,p014_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,data\processed\clean\p014_clean.png,p014_loss_large_mask.png,data\processed\masks\p014_loss_large_mask.png,p014_loss_large_damaged.png,data\processed\masked\p014_loss_large_damaged.png,white_fill,255.0,255.0,255.0,48567.0,14.537536,8.234151,768,768,RGB,PNG,426805.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,2b922dab8268d8a11b91f3c950e7d17e7f125e8fba8bb9fe565211b24d90072c,0307a3b0123fe38d87c55adb4baddfbb39a716e81ea9b40d407fe62be9767945,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Landscape on a River,Charles-François Daubigny,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p014_loss_large,p014_loss_large,p014_loss_large,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,data/processed/clean/p014_clean.png,True,True,data/processed/masked/p014_loss_large_damaged.png,True,True,data/processed/masks/p014_loss_large_mask.png,True,True,True,True,True,ok,True,120,100,2026
p014_loss_small,p014,p014_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,data\processed\clean\p014_clean.png,p014_loss_small_mask.png,data\processed\masks\p014_loss_small_mask.png,p014_loss_small_damaged.png,data\processed\masked\p014_loss_small_damaged.png,white_fill,255.0,255.0,255.0,16029.0,4.797953,2.71759,768,768,RGB,PNG,481995.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,30e444f92ff7ffb3d6355f512aee0c1659cd8a7f8e81cda87c862562bfc71204,c7a4413a6c8958ce843a5fe76382bf1903f5de85a8664e7c0509d95e0ef03bf9,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Landscape on a River,Charles-François Daubigny,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p014_loss_small,p014_loss_small,p014_loss_small,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,data/processed/clean/p014_clean.png,True,True,data/processed/masked/p014_loss_small_damaged.png,True,True,data/processed/masks/p014_loss_small_mask.png,True,True,True,True,True,ok,True,120,100,2026
p014_mixed_damage,p014,p014_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,data\processed\clean\p014_clean.png,p014_mixed_damage_mask.png,data\processed\masks\p014_mixed_damage_mask.png,p014_mixed_damage_damaged.png,data\processed\masked\p014_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,41872.0,12.533525,7.099067,768,768,RGB,PNG,452179.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,fdafaf820aeedcdc7a95690db355cc9a9eb5bd005d8cbcfdaf78eb4eed0a7004,e624c68d2606b2bdadf6c52b09e7e9cbc3281d344c7c6d18f60987ef98761ac6,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Landscape on a River,Charles-François Daubigny,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p014_mixed_damage,p014_mixed_damage,p014_mixed_damage,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,data/processed/clean/p014_clean.png,True,True,data/processed/masked/p014_mixed_damage_damaged.png,True,True,data/processed/masks/p014_mixed_damage_mask.png,True,True,True,True,True,ok,True,120,100,2026
p014_scratch_thin,p014,p014_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,data\processed\clean\p014_clean.png,p014_scratch_thin_mask.png,data\processed\masks\p014_scratch_thin_mask.png,p014_scratch_thin_damaged.png,data\processed\masked\p014_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,9807.0,2.935524,1.662699,768,768,RGB,PNG,502880.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,43422e6fb19b8ff90194858428538a664a53af4376e52f40af7024491e0b3fa8,7b429c938de7a1bca33e3935b30c5d437e2072c5723ffaf807129ced6af98670,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Landscape on a River,Charles-François Daubigny,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p014_scratch_thin,p014_scratch_thin,p014_scratch_thin,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,data/processed/clean/p014_clean.png,True,True,data/processed/masked/p014_scratch_thin_damaged.png,True,True,data/processed/masks/p014_scratch_thin_mask.png,True,True,True,True,True,ok,True,120,100,2026
p014_zero_control,p014,p014_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p014_clean.png,data\processed\clean\p014_clean.png,p014_zero_control_mask.png,data\processed\masks\p014_zero_control_mask.png,p014_zero_control_damaged.png,data\processed\masked\p014_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,499070.0,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,9afe2858c9da3b0d02763ab3bcc308ea9bd4a570b82cd6bcf23f7d52d102cbb4,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Landscape on a River,Charles-François Daubigny,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p014_zero_control,p014_zero_control,p014_zero_control,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,data/processed/clean/p014_clean.png,True,True,data/processed/masked/p014_zero_control_damaged.png,True,True,data/processed/masks/p014_zero_control_mask.png,True,True,True,True,True,ok,True,120,100,2026
p018_loss_large,p018,p018_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p018_clean.png,data\processed\clean\p018_clean.png,p018_loss_large_mask.png,data\processed\masks\p018_loss_large_mask.png,p018_loss_large_damaged.png,data\processed\masked\p018_loss_large_damaged.png,white_fill,255.0,255.0,255.0,42285.0,10.859683,7.169088,768,768,RGB,PNG,477467.0,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac,92d98bfddf10642e2801429a64d7dd7660a89c5c00aa08b3b197e881486711a0,9e1d87c8de6a0319f9e4a0238195235eb389ced60489b2af8cab86cac829bc64,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Classical Landscape with Figures,Henri Mauperché,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p018_loss_large,p018_loss_large,p018_loss_large,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,data/processed/clean/p018_clean.png,True,True,data/processed/masked/p018_loss_large_damaged.png,True,True,data/processed/masks/p018_loss_large_mask.png,True,True,True,True,True,ok,True,120,100,2026
p018_loss_small,p018,p018_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p018_clean.png,data\processed\clean\p018_clean.png,p018_loss_small_mask.png,data\processed\masks\p018_loss_small_mask.png,p018_loss_small_damaged.png,data\processed\masked\p018_loss_small_damaged.png,white_fill,255.0,255.0,255.0,14239.0,3.656877,2.41411,768,768,RGB,PNG,519436.0,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac,1d19b3843b6a591693f240231285fdf813df0d264ef416669d68e74cdb49a60b,620c4afcb8c5c421e55872a6793ea5cb0bb28df6c716dfce5adf0090b06ef7ae,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Classical Landscape with Figures,Henri Mauperché,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p018_loss_small,p018_loss_small,p018_loss_small,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,data/processed/clean/p018_clean.png,True,True,data/processed/masked/p018_loss_small_damaged.png,True,True,data/processed/masks/p018_loss_small_mask.png,True,True,True,True,True,ok,True,120,100,2026
p018_mixed_damage,p018,p018_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p018_clean.png,data\processed\clean\p018_clean.png,p018_mixed_damage_mask.png,data\processed\masks\p018_mixed_damage_mask.png,p018_mixed_damage_damaged.png,data\processed\masked\p018_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,49951.0,12.828474,8.468797,768,768,RGB,PNG,494326.0,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac,21119df4a3d05b8c9babb45e05af618c8946b97a78fd32f383ab34ae9c6870b8,23759227824b96c4aa8d9ff350e721406511aa851bb4d8809ce40d6c6adb93ee,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Classical Landscape with Figures,Henri Mauperché,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p018_mixed_damage,p018_mixed_damage,p018_mixed_damage,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,data/processed/clean/p018_clean.png,True,True,data/processed/masked/p018_mixed_damage_damaged.png,True,True,data/processed/masks/p018_mixed_damage_mask.png,True,True,True,True,True,ok,True,120,100,2026
p018_scratch_thin,p018,p018_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p018_clean.png,data\processed\clean\p018_clean.png,p018_scratch_thin_mask.png,data\processed\masks\p018_scratch_thin_mask.png,p018_scratch_thin_damaged.png,data\processed\masked\p018_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,7269.0,1.866833,1.232402,768,768,RGB,PNG,542326.0,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac,7974472f4782db407fb1f41c0d69097ac522642b86ad3209f2eadde6ff9b956b,a2d519e76f8e0c71c6f60690735c8c3af1e9aa0ad3c29d066e0b2315b6cfe3c3,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Classical Landscape with Figures,Henri Mauperché,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p018_scratch_thin,p018_scratch_thin,p018_scratch_thin,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,data/processed/clean/p018_clean.png,True,True,data/processed/masked/p018_scratch_thin_damaged.png,True,True,data/processed/masks/p018_scratch_thin_mask.png,True,True,True,True,True,ok,True,120,100,2026
p018_zero_control,p018,p018_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p018_clean.png,data\processed\clean\p018_clean.png,p018_zero_control_mask.png,data\processed\masks\p018_zero_control_mask.png,p018_zero_control_damaged.png,data\processed\masked\p018_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,535564.0,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,3e223322b3ca2c6f52ebe54a266991be897dd8d6c670ad52393f3262e15574ac,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,The Metropolitan Museum of Art,Classical Landscape with Figures,Henri Mauperché,landscape_natural,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p018_zero_control,p018_zero_control,p018_zero_control,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,data/processed/clean/p018_clean.png,True,True,data/processed/masked/p018_zero_control_damaged.png,True,True,data/processed/masks/p018_zero_control_mask.png,True,True,True,True,True,ok,True,120,100,2026
p024_loss_large,p024,p024_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p024_clean.png,data\processed\clean\p024_clean.png,p024_loss_large_mask.png,data\processed\masks\p024_loss_large_mask.png,p024_loss_large_damaged.png,data\processed\masked\p024_loss_large_damaged.png,white_fill,255.0,255.0,255.0,57578.0,12.537016,9.761895,768,768,RGB,PNG,617293.0,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd,09e5d7cd4e5c94104755b990a9302d0267a2d257373f69a1f6257507ea9503d4,c3d24eceffcbb31236b208262324ce8c6833687bac1095c2bb689fb05ce7b342,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Interior of the Church of St Bavo in Haarlem,Johannes Bosboom,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p024_loss_large,p024_loss_large,p024_loss_large,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,data/processed/clean/p024_clean.png,True,True,data/processed/masked/p024_loss_large_damaged.png,True,True,data/processed/masks/p024_loss_large_mask.png,True,True,True,True,True,ok,True,120,100,2026
p024_loss_small,p024,p024_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p024_clean.png,data\processed\clean\p024_clean.png,p024_loss_small_mask.png,data\processed\masks\p024_loss_small_mask.png,p024_loss_small_damaged.png,data\processed\masked\p024_loss_small_damaged.png,white_fill,255.0,255.0,255.0,20530.0,4.470196,3.480699,768,768,RGB,PNG,679253.0,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd,984f58efe0c1da4c595e925c9097b55da642a240afca0bbb93d8ef7a534b4261,77cefeabbfe0c6862859e64f48017162a3c88200304b81f3f89f7d326bd19e3a,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Interior of the Church of St Bavo in Haarlem,Johannes Bosboom,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p024_loss_small,p024_loss_small,p024_loss_small,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,data/processed/clean/p024_clean.png,True,True,data/processed/masked/p024_loss_small_damaged.png,True,True,data/processed/masks/p024_loss_small_mask.png,True,True,True,True,True,ok,True,120,100,2026
p024_mixed_damage,p024,p024_mixed_damage,mixed_damage,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p024_clean.png,data\processed\clean\p024_clean.png,p024_mixed_damage_mask.png,data\processed\masks\p024_mixed_damage_mask.png,p024_mixed_damage_damaged.png,data\processed\masked\p024_mixed_damage_damaged.png,white_fill,255.0,255.0,255.0,37292.0,8.119948,6.322564,768,768,RGB,PNG,662481.0,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd,00bcd441691da0147ec132ad668562d8f3fd989c938242d88cae97869fb401d8,9d817f42c7e0780a3989efdd95a88e3fc2f983494ccc3cf11433e373eaae4f9d,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Interior of the Church of St Bavo in Haarlem,Johannes Bosboom,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p024_mixed_damage,p024_mixed_damage,p024_mixed_damage,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,data/processed/clean/p024_clean.png,True,True,data/processed/masked/p024_mixed_damage_damaged.png,True,True,data/processed/masks/p024_mixed_damage_mask.png,True,True,True,True,True,ok,True,120,100,2026
p024_scratch_thin,p024,p024_scratch_thin,scratch_thin,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p024_clean.png,data\processed\clean\p024_clean.png,p024_scratch_thin_mask.png,data\processed\masks\p024_scratch_thin_mask.png,p024_scratch_thin_damaged.png,data\processed\masked\p024_scratch_thin_damaged.png,white_fill,255.0,255.0,255.0,6922.0,1.507194,1.17357,768,768,RGB,PNG,702614.0,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd,bc7f01e971b1d269cc683b64f93c778ac479aac2f03245dab22cbb3623974044,b3fad3a932864448db194e00d3ba76cf2549abca4aa21a0ad9c7571176638b17,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Interior of the Church of St Bavo in Haarlem,Johannes Bosboom,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p024_scratch_thin,p024_scratch_thin,p024_scratch_thin,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,data/processed/clean/p024_clean.png,True,True,data/processed/masked/p024_scratch_thin_damaged.png,True,True,data/processed/masks/p024_scratch_thin_mask.png,True,True,True,True,True,ok,True,120,100,2026
p024_zero_control,p024,p024_zero_control,zero_control,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p024_clean.png,data\processed\clean\p024_clean.png,p024_zero_control_mask.png,data\processed\masks\p024_zero_control_mask.png,p024_zero_control_damaged.png,data\processed\masked\p024_zero_control_damaged.png,white_fill,255.0,255.0,255.0,0.0,0.0,0.0,768,768,RGB,PNG,700806.0,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd,49e2b0f2e0dc8fe44017bdabfa19ff50311b0bdd17623355fd396afa7862f30a,508421ab51a2871f61b893bee72a7b92cb2d4ff58d13cb59c45f6a47bf7a17fd,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Interior of the Church of St Bavo in Haarlem,Johannes Bosboom,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p024_zero_control,p024_zero_control,p024_zero_control,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,data/processed/clean/p024_clean.png,True,True,data/processed/masked/p024_zero_control_damaged.png,True,True,data/processed/masks/p024_zero_control_mask.png,True,True,True,True,True,ok,True,120,100,2026
p028_loss_large,p028,p028_loss_large,loss_large,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p028_clean.png,data\processed\clean\p028_clean.png,p028_loss_large_mask.png,data\processed\masks\p028_loss_large_mask.png,p028_loss_large_damaged.png,data\processed\masked\p028_loss_large_damaged.png,white_fill,255.0,255.0,255.0,47473.0,11.641017,8.048672,768,768,RGB,PNG,561233.0,af37fc37a2acc1e4782b8a23cdf30920137397ae4cea216f8767307470d6e048,7850ec38d80a6983f83f7c2ce3391059a90d7a6b082c13fbb2c0817de7b79997,0ebf6bdad7b27c58713808c975b96576335250b88a91bbcf39a73cceedda8608,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p028_loss_large,p028_loss_large,p028_loss_large,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,data/processed/clean/p028_clean.png,True,True,data/processed/masked/p028_loss_large_damaged.png,True,True,data/processed/masks/p028_loss_large_mask.png,True,True,True,True,True,ok,True,120,100,2026
p028_loss_small,p028,p028_loss_small,loss_small,canonical_damage_generator,2.0.0,2026-07-24T18:47:20.616478+00:00,generated,p028_clean.png,data\processed\clean\p028_clean.png,p028_loss_small_mask.png,data\processed\masks\p028_loss_small_mask.png,p028_loss_small_damaged.png,data\processed\masked\p028_loss_small_damaged.png,white_fill,255.0,255.0,255.0,16168.0,3.964611,2.741157,768,768,RGB,PNG,601975.0,af37fc37a2acc1e4782b8a23cdf30920137397ae4cea216f8767307470d6e048,643c3404813ddd443b0959a17fb35e8c87a72300e632d7d6a1c174f4f1770db0,6a50a9b1f29437b81e253a35efe6a9f920823aeb8d4cd6bfcc72a3b4e970639d,ok,,1.1.0,painting_restoration_50_subset,1.0.0,04_damage_creation,Rijksmuseum,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,architecture_structured,canonical,data/processed/metadata/metadata_damaged_images.csv,canonical__p028_loss_small,p028_loss_small,p028_loss_small,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,data/processed/clean/p028_clean.png,True,True,data/processed/masked/p028_loss_small_damaged.png,True,True,data/processed/masks/p028_loss_small_mask.png,True,True,True,True,True,ok,True,120,100,2026
