painting_id,mask_id,mask_type,case_id_opencv,model_name_opencv,clean_path_opencv,damaged_path_opencv,restored_path_opencv,mask_path_opencv,status_opencv,case_id_lama,model_name_lama,clean_path_lama,damaged_path_lama,restored_path_lama,mask_path_lama,status_lama,title,artist,date,category,style_or_period,medium,source,source_url,license,filename
p040,p040_loss_small,loss_small,p040_loss_small,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p040_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_loss_small_mask.png,ok,p040_loss_small,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_loss_small_damaged.png,data/processed/restored/lama/p040_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_loss_small_mask.png,ok,Houses at Murnau,Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,p040.jpg
p040,p040_mixed_damage,mixed_damage,p040_mixed_damage,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p040_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_mixed_damage_mask.png,ok,p040_mixed_damage,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_mixed_damage_damaged.png,data/processed/restored/lama/p040_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_mixed_damage_mask.png,ok,Houses at Murnau,Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,p040.jpg
p040,p040_scratch_thin,scratch_thin,p040_scratch_thin,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p040_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_scratch_thin_mask.png,ok,p040_scratch_thin,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_scratch_thin_damaged.png,data/processed/restored/lama/p040_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_scratch_thin_mask.png,ok,Houses at Murnau,Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,p040.jpg
p040,p040_zero_control,zero_control,p040_zero_control,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p040_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_zero_control_mask.png,ok,p040_zero_control,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p040_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p040_zero_control_damaged.png,data/processed/restored/lama/p040_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p040_zero_control_mask.png,ok,Houses at Murnau,Wassily Kandinsky,,abstraction_surrealism,,,Art Institute of Chicago,https://www.artic.edu/artworks/129849/houses-at-murnau,CC0 Public Domain Designation,p040.jpg
p041,p041_loss_large,loss_large,p041_loss_large,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_loss_large_mask.png,ok,p041_loss_large,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_loss_large_damaged.png,data/processed/restored/lama/p041_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_loss_large_mask.png,ok,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg
p041,p041_loss_small,loss_small,p041_loss_small,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_loss_small_mask.png,ok,p041_loss_small,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_loss_small_damaged.png,data/processed/restored/lama/p041_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_loss_small_mask.png,ok,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg
p041,p041_mixed_damage,mixed_damage,p041_mixed_damage,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_mixed_damage_mask.png,ok,p041_mixed_damage,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_mixed_damage_damaged.png,data/processed/restored/lama/p041_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_mixed_damage_mask.png,ok,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg
p041,p041_scratch_thin,scratch_thin,p041_scratch_thin,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,ok,p041_scratch_thin,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_scratch_thin_damaged.png,data/processed/restored/lama/p041_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_scratch_thin_mask.png,ok,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg
p041,p041_zero_control,zero_control,p041_zero_control,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p041_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_zero_control_mask.png,ok,p041_zero_control,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p041_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p041_zero_control_damaged.png,data/processed/restored/lama/p041_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p041_zero_control_mask.png,ok,Wheat Field with Cypresses,Vincent van Gogh,1889,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436535,Public Domain / Open Access,p041.jpg
p042,p042_loss_large,loss_large,p042_loss_large,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_large_mask.png,ok,p042_loss_large,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_large_damaged.png,data/processed/restored/lama/p042_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_large_mask.png,ok,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg
p042,p042_loss_small,loss_small,p042_loss_small,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_small_mask.png,ok,p042_loss_small,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_loss_small_damaged.png,data/processed/restored/lama/p042_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_loss_small_mask.png,ok,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg
p042,p042_mixed_damage,mixed_damage,p042_mixed_damage,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_mixed_damage_mask.png,ok,p042_mixed_damage,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_mixed_damage_damaged.png,data/processed/restored/lama/p042_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_mixed_damage_mask.png,ok,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg
p042,p042_scratch_thin,scratch_thin,p042_scratch_thin,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_scratch_thin_mask.png,ok,p042_scratch_thin,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_scratch_thin_damaged.png,data/processed/restored/lama/p042_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_scratch_thin_mask.png,ok,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg
p042,p042_zero_control,zero_control,p042_zero_control,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p042_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_zero_control_mask.png,ok,p042_zero_control,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p042_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p042_zero_control_damaged.png,data/processed/restored/lama/p042_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p042_zero_control_mask.png,ok,View of Beirut,Jules Coignet,,high_texture_brushwork,,,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438634,Public Domain / Open Access,p042.jpg
p043,p043_loss_large,loss_large,p043_loss_large,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_large_mask.png,ok,p043_loss_large,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_large_damaged.png,data/processed/restored/lama/p043_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_large_mask.png,ok,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg
p043,p043_loss_small,loss_small,p043_loss_small,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_small_mask.png,ok,p043_loss_small,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_loss_small_damaged.png,data/processed/restored/lama/p043_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_loss_small_mask.png,ok,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg
p043,p043_mixed_damage,mixed_damage,p043_mixed_damage,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_mixed_damage_mask.png,ok,p043_mixed_damage,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_mixed_damage_damaged.png,data/processed/restored/lama/p043_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_mixed_damage_mask.png,ok,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg
p043,p043_scratch_thin,scratch_thin,p043_scratch_thin,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_scratch_thin_mask.png,ok,p043_scratch_thin,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_scratch_thin_damaged.png,data/processed/restored/lama/p043_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_scratch_thin_mask.png,ok,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg
p043,p043_zero_control,zero_control,p043_zero_control,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p043_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_zero_control_mask.png,ok,p043_zero_control,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p043_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p043_zero_control_damaged.png,data/processed/restored/lama/p043_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p043_zero_control_mask.png,ok,The Card Players,Paul Cézanne,1890-92,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg
p044,p044_loss_large,loss_large,p044_loss_large,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_large_mask.png,ok,p044_loss_large,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_large_damaged.png,data/processed/restored/lama/p044_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_large_mask.png,ok,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg
p044,p044_loss_small,loss_small,p044_loss_small,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_small_mask.png,ok,p044_loss_small,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_loss_small_damaged.png,data/processed/restored/lama/p044_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_loss_small_mask.png,ok,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg
p044,p044_mixed_damage,mixed_damage,p044_mixed_damage,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_mixed_damage_mask.png,ok,p044_mixed_damage,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_mixed_damage_damaged.png,data/processed/restored/lama/p044_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_mixed_damage_mask.png,ok,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg
p044,p044_scratch_thin,scratch_thin,p044_scratch_thin,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_scratch_thin_mask.png,ok,p044_scratch_thin,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_scratch_thin_damaged.png,data/processed/restored/lama/p044_scratch_thin_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_scratch_thin_mask.png,ok,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg
p044,p044_zero_control,zero_control,p044_zero_control,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p044_zero_control_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_zero_control_mask.png,ok,p044_zero_control,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p044_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p044_zero_control_damaged.png,data/processed/restored/lama/p044_zero_control_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p044_zero_control_mask.png,ok,Versailles,Auguste Renoir,1900-1905,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/459113,Public Domain / Open Access,p044.jpg
p045,p045_loss_large,loss_large,p045_loss_large,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_large_mask.png,ok,p045_loss_large,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_large_damaged.png,data/processed/restored/lama/p045_loss_large_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_large_mask.png,ok,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg
p045,p045_loss_small,loss_small,p045_loss_small,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_small_mask.png,ok,p045_loss_small,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_loss_small_damaged.png,data/processed/restored/lama/p045_loss_small_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_loss_small_mask.png,ok,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg
p045,p045_mixed_damage,mixed_damage,p045_mixed_damage,opencv_telea,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p045_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_mixed_damage_mask.png,ok,p045_mixed_damage,lama,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p045_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p045_mixed_damage_damaged.png,data/processed/restored/lama/p045_mixed_damage_restored_lama.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p045_mixed_damage_mask.png,ok,Two Girls with Parasols,John Singer Sargent,1889,high_texture_brushwork,Impressionist outdoor figure painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/12447,Public Domain / Open Access,p045.jpg
