painting_id,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,original_width,original_height,selection_reason,visual_complexity_note,status,notes
p234,high_texture_brushwork,The Circus,Suzanne Valadon,1889,Late 19th-century painting,oil on fabric,Cleveland Museum of Art,https://clevelandart.org/art/1958.56,CC0,p234.jpg,3400,2754,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Cleveland Museum of Art object 1958.56; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p235,high_texture_brushwork,Two Poplars in the Alpilles near Saint-Rémy,Vincent van Gogh,1889,Post-Impressionism,oil on fabric,Cleveland Museum of Art,https://clevelandart.org/art/1958.32,CC0,p235.jpg,2543,3400,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Cleveland Museum of Art object 1958.32; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p236,high_texture_brushwork,Gray Day on the Bay,William Merritt Chase,c. 1886,American Impressionism,oil on wood,Cleveland Museum of Art,https://clevelandart.org/art/1957.423,CC0,p236.jpg,3400,2314,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Cleveland Museum of Art object 1957.423; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p237,high_texture_brushwork,Flowers in a Blue Vase,Adolphe Monticelli,1879–1883,Late 19th-century painting,Oil on wood,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437148,CC0 / Open Access,p237.jpg,2628,3722,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with layered petals, vessels, and still-life surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 437148; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p238,high_texture_brushwork,The Funeral,Edouard Manet,ca. 1867,Modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436952,CC0 / Open Access,p238.jpg,3809,3074,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436952; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p239,high_texture_brushwork,"The ""Kearsarge"" at Boulogne",Edouard Manet,1864,Modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438144,CC0 / Open Access,p239.jpg,4000,3263,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 438144; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p240,high_texture_brushwork,Christ Asleep during the Tempest,Eugène Delacroix,ca. 1853,Mid-19th-century painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436176,CC0 / Open Access,p240.jpg,4000,3296,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436176; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p241,high_texture_brushwork,Haystacks: Autumn,Jean-François Millet,ca. 1874,Late 19th-century painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437097,CC0 / Open Access,p241.jpg,3867,3020,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 437097; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p242,high_texture_brushwork,The Baker's Cart,Jean Michelin,1656,17th to early 18th century,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437082,CC0 / Open Access,p242.jpg,3913,3054,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 437082; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p243,high_texture_brushwork,The Toilet of Bathsheba,Rembrandt (Rembrandt van Rijn),1643,17th to early 18th century,Oil on wood,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437393,CC0 / Open Access,p243.jpg,3810,2845,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 437393; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p244,high_texture_brushwork,Bouquet of Flowers in a Vase,Vincent van Gogh,1890,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436525,CC0 / Open Access,p244.jpg,3092,3711,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with layered petals, vessels, and still-life surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436525; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p245,high_texture_brushwork,Cypresses,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437980,CC0 / Open Access,p245.jpg,1476,1861,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 437980; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p246,high_texture_brushwork,Irises,Vincent van Gogh,1890,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436528,CC0 / Open Access,p246.jpg,4000,3172,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436528; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p247,high_texture_brushwork,Olive Trees,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/437998,CC0 / Open Access,p247.jpg,3811,3040,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 437998; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p248,high_texture_brushwork,Shoes,Vincent van Gogh,1888,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436533,CC0 / Open Access,p248.jpg,3803,3180,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436533; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p249,high_texture_brushwork,The Flowering Orchard,Vincent van Gogh,1888,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436527,CC0 / Open Access,p249.jpg,2985,4000,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with layered petals, vessels, and still-life surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436527; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p250,high_texture_brushwork,Women Picking Olives,Vincent van Gogh,1889,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436536,CC0 / Open Access,p250.jpg,4000,3233,"Selected as non-portrait high-texture evidence: visible brushwork, surface variation, colour structure, and restoration-test value dominate over individual sitter identity.","High-texture candidate with dense local marks, tonal variation, and materially varied surfaces; useful for testing whether restoration preserves local brushwork, direction, colour variation, and boundary continuity.",selected,"Metropolitan Museum of Art object 436536; style/period uses source metadata where available and otherwise a date- or artist-based analytical grouping. Final category balancing excludes dedicated portraits while retaining landscapes, still lifes, interiors, genre scenes, and multi-figure narratives with strong surface evidence."
p251,portrait_figure,Nur Jahan holding a portrait of Emperor Jahangir,Bishandas,c. 1627,17th-century Mughal India painting,gum tempera and gold on paper,Cleveland Museum of Art,https://www.clevelandart.org/art/2013.325,CC0,p251.jpg,2000,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2013.325; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p252,portrait_figure,Portrait of Murad Bakhsh (1624–61),Balchand,c. 1635; borders c. 1700s,"17th-century Mughal India, court of Shah Jahan (reigned 1628–58) painting",gum tempera and gold on paper,Cleveland Museum of Art,https://www.clevelandart.org/art/2013.327,CC0,p252.jpg,3174,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2013.327; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p253,portrait_figure,Portrait of a Woman,Master of the Holy Kinship,c. 1490–95,15th-century Germany painting,oil on wood,Cleveland Museum of Art,https://www.clevelandart.org/art/1962.259,CC0,p253.jpg,2369,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1962.259; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p254,portrait_figure,Portrait of the Aged Akbar,Govardhan,c. 1640–50,"17th-century India, Mughal court, 17th century painting",Gum tempera and gold on paper,Cleveland Museum of Art,https://www.clevelandart.org/art/1971.78,CC0,p254.jpg,2369,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1971.78; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p255,portrait_figure,Court lady singing and playing the vina (recto),Muhammad Rizavi Hindi,c. 1760,"18th-century India, Lucknow, Mughal, 18th century painting","Gum tempera, ink, and gold on paper",Cleveland Museum of Art,https://www.clevelandart.org/art/2013.349.a,CC0,p255.jpg,2878,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2013.349.a; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p256,portrait_figure,Portrait of Dora Wheeler,William Merritt Chase,1882–83,19th-century America painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1921.1239,CC0,p256.jpg,3400,3254,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1921.1239; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p257,portrait_figure,Portrait of Ezra Davenport,Clarence Holbrook Carter,1929,20th-century America painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/2013.67,CC0,p257.jpg,2732,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2013.67; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p258,portrait_figure,Portrait of Cardinal Guillaume Dubois,Hyacinthe Rigaud,1723,18th-century France painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1967.17,CC0,p258.jpg,2640,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1967.17; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p259,portrait_figure,"Portrait of a Woman, probably Aeltje Dircksdr. Pater",Frans Hals,1638,17th-century Netherlands painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1948.137,CC0,p259.jpg,2628,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1948.137; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p260,portrait_figure,Portrait of King Louis XIII of France,Frans Pourbus,1611,17th-century Flanders painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/2003.225,CC0,p260.jpg,2016,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2003.225; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p261,portrait_figure,Seaside (July: Specimen of a Portrait),James Tissot,1878,"19th-century France, 19th century painting",oil on fabric,Cleveland Museum of Art,https://www.clevelandart.org/art/1980.288,CC0,p261.jpg,2358,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1980.288; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p262,portrait_figure,"Portrait of Catherine Grey, Lady Manners",Thomas Lawrence,1794,"18th-century England, 18th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1961.220,CC0,p262.jpg,2097,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1961.220; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p263,portrait_figure,Portrait of a Man,Gustave Caillebotte,1880,"19th-century France, 19th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/2009.157,CC0,p263.jpg,2732,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2009.157; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p264,portrait_figure,Self-Portrait with Five Muses,Henry Church,c. 1880,"19th-century America, Ohio, Cleveland painting",oil on paper mounted to board,Cleveland Museum of Art,https://www.clevelandart.org/art/2012.30,CC0,p264.jpg,2702,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2012.30; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p265,portrait_figure,Portrait of a Woman,Corneille de Lyon,c. 1540,"16th-century Netherlandish, active France, 16th century painting",oil on wood,Cleveland Museum of Art,https://www.clevelandart.org/art/1942.48,CC0,p265.jpg,2897,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1942.48; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p266,portrait_figure,Portrait of Machtelt Suijs,Maerten van Heemskerck,c. 1540–45,16th-century Flanders painting,oil on wood,Cleveland Museum of Art,https://www.clevelandart.org/art/1987.136,CC0,p266.jpg,2942,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1987.136; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p267,portrait_figure,"Portrait of George Pitt, First Baron Rivers",Thomas Gainsborough,1769,"18th-century England, 18th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1971.2,CC0,p267.jpg,2234,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1971.2; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p268,portrait_figure,Self-Portrait with Hat and Coat,Lovis Corinth,1915,"20th-century Germany, 20th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1979.14,CC0,p268.jpg,2696,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1979.14; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p269,portrait_figure,"Portrait of a Man, Possibly Girolamo Rosati",Lorenzo Lotto,1533–34,16th-century Italy painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1950.250,CC0,p269.jpg,3139,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1950.250; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p270,portrait_figure,"Souvenir of an ""International Ball"" (Portrait of Miss Kathleen Bruce)",Charles Hasslewood Shannon,1907,"20th-century England, early 20th Century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1979.16,CC0,p270.jpg,2528,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1979.16; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p271,portrait_figure,Portrait of Mary Sicard David,Thomas Sully,1813,19th-century America painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1916.1979.2,CC0,p271.jpg,2635,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1916.1979.2; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p272,portrait_figure,Portrait of a Woman,Agnolo Bronzino,c. 1550,"16th-century Italy, Florence painting",oil on wood,Cleveland Museum of Art,https://www.clevelandart.org/art/1972.121,CC0,p272.jpg,2647,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1972.121; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p273,portrait_figure,Portrait of Colonel Charles Heathcote,Joseph Wright of Derby,c. 1771–72,18th-century England painting,Oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/2017.100,CC0,p273.jpg,2717,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2017.100; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p274,portrait_figure,Old Woman,Chaïm Soutine,c. 1923–24,"20th-century Russia (worked in France), 20th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1988.94,CC0,p274.jpg,2821,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1988.94; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p275,portrait_figure,Portrait of a Woman,Giovanni Domenico Tiepolo,1762–1770,"18th-century Italy, 18th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1952.541,CC0,p275.jpg,2761,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1952.541; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p276,portrait_figure,Portrait of a Man,Bartolomeo Veneto,c. 1510s,16th-century Italy painting,"oil on wood, transferred to wood",Cleveland Museum of Art,https://www.clevelandart.org/art/1940.539,CC0,p276.jpg,2485,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1940.539; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p277,portrait_figure,Self-Portrait,François LePage,1824,"19th-century France, School of Lyon, 19th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/2004.17,CC0,p277.jpg,2694,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 2004.17; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p278,portrait_figure,Portrait of the Ladies Amabel and Mary Jemima Yorke,Joshua Reynolds,c. 1761,"18th-century England, 18th century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1942.645,CC0,p278.jpg,2960,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1942.645; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p279,portrait_figure,Portrait of Charlotte and Sarah Carteret-Hardy,Thomas Lawrence,1801,"19th-century England, early 19th Century painting",oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1942.642,CC0,p279.jpg,2705,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1942.642; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p280,portrait_figure,Portrait of Charles I (1600–1649),Anthony van Dyck,1600s or later,16th-century Flanders painting,oil on canvas,Cleveland Museum of Art,https://www.clevelandart.org/art/1916.1039,CC0,p280.jpg,2779,3400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,CMA object 1916.1039; share_license_status=CC0. Broad period/style uses the recorded culture and date.
p281,portrait_figure,Selvportræt,Jan Verkade,1891-1894,19th-century Dutch painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMS8608,Public Domain Mark 1.0,p281.jpg,1024,1236,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt. SMK object KMS8608; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p282,portrait_figure,Portræt af Madame Matisse. Den grønne stribe,Henri Matisse,1905,20th-century French painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMSr171,Public Domain Mark 1.0,p282.jpg,1024,1277,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Portræt af Madame Matisse. Den grønne stribe. SMK object KMSr171; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p283,portrait_figure,Selvportræt,Henri Matisse,1906,20th-century French painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMSr78,Public Domain Mark 1.0,p283.jpg,1024,1219,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt. SMK object KMSr78; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
